"","STATEFIPS","STATE","COUNTYFIPS","COUNTYNAME","year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"2026","38","ND","003","Barnes County",2013,5460,0.428571428571429,0.489010989010989,57.0807692307692,32.4309523809524,0.111721611721612,0.0402930402930403,0.238095238095238,0.157509157509158,0.0860805860805861,0.0586080586080586,0.70952380952381,1800
"2027","38","ND","005","Benson County",2013,2630,0.307984790874525,0.950570342205323,45.8011406844106,26.2977186311787,0.167300380228137,0.0532319391634981,0.102661596958175,0.133079847908745,0.0304182509505703,0.026615969581749,0.281749049429658,850
"2028","38","ND","007","Billings County",2013,480,0.416666666666667,0.395833333333333,78.325,39.84375,0.395833333333333,0,0.229166666666667,0.1875,0.0416666666666667,0.0416666666666667,0.925,140
"2029","38","ND","009","Bottineau County",2013,3340,0.464071856287425,0.502994011976048,68.6778443113772,34.6149700598802,0.18562874251497,0.0419161676646707,0.254491017964072,0.203592814371257,0.0988023952095808,0.0718562874251497,0.57125748502994,940
"2030","38","ND","011","Bowman County",2013,1700,0.441176470588235,0.523529411764706,70.1494117647059,39.2958823529412,0.2,0.0176470588235294,0.282352941176471,0.170588235294118,0.1,0.0588235294117647,0.861176470588235,520
"2031","38","ND","013","Burke County",2013,1250,0.432,0.496,82.7792,43.0896,0.232,0.032,0.224,0.184,0.064,0.032,0.3272,360
"2032","38","ND","015","Burleigh County",2013,45030,0.411281367976904,0.518543193426604,72.3670664001777,49.065489673551,0.0302020874972241,0.0348656451254719,0.226737730401954,0.144792360648457,0.212524983344437,0.183655340883855,1.13948478791916,14980
"2033","38","ND","017","Cass County",2013,81050,0.363849475632326,0.508945095619988,70.0421344848859,46.7548673658236,0.0169031462060457,0.0402220851326342,0.19383096853794,0.126958667489204,0.199506477483035,0.176681061073411,1.20549043800123,28590
"2034","38","ND","019","Cavalier County",2013,2040,0.490196078431373,0.470588235294118,69.3995098039216,26.8382352941176,0.284313725490196,0.0294117647058824,0.240196078431373,0.196078431372549,0.0784313725490196,0.0441176470588235,0.506862745098039,570
"2035","38","ND","021","Dickey County",2013,2520,0.464285714285714,0.547619047619048,58.7714285714286,30.3710317460317,0.182539682539683,0.0158730158730159,0.253968253968254,0.174603174603175,0.0753968253968254,0.0476190476190476,0.636507936507936,780
"2036","38","ND","023","Divide County",2013,1330,0.413533834586466,0.481203007518797,97.3518796992481,35.787969924812,0.233082706766917,0.0150375939849624,0.270676691729323,0.203007518796992,0.0676691729323308,0.0451127819548872,0.754887218045113,300
"2037","38","ND","025","Dunn County",2013,2150,0.423255813953488,0.53953488372093,99.9316279069767,41.9953488372093,0.274418604651163,0.027906976744186,0.162790697674419,0.167441860465116,0.0883720930232558,0.0744186046511628,1.34604651162791,570
"2038","38","ND","027","Eddy County",2013,1150,0.452173913043478,0.521739130434783,55.7921739130435,30.6739130434783,0.226086956521739,0.0608695652173913,0.173913043478261,0.173913043478261,0.0521739130434783,0.0260869565217391,0.327826086956522,350
"2039","38","ND","029","Emmons County",2013,1620,0.462962962962963,0.524691358024691,44.8475308641975,25.6648148148148,0.314814814814815,0.0555555555555556,0.185185185185185,0.191358024691358,0.0617283950617284,0.0308641975308642,0.377777777777778,440
"2040","38","ND","031","Foster County",2013,1720,0.453488372093023,0.517441860465116,70.0691860465116,35.5767441860465,0.168604651162791,0.0348837209302326,0.197674418604651,0.168604651162791,0.0755813953488372,0.0465116279069767,0.615116279069767,530
"2041","38","ND","033","Golden Valley County",2013,910,0.461538461538462,0.582417582417582,62.9351648351648,36.456043956044,0.208791208791209,0,0.197802197802198,0.208791208791209,0.0879120879120879,0.0549450549450549,1.05164835164835,260
"2042","38","ND","035","Grand Forks County",2013,32520,0.365928659286593,0.485547355473555,59.850307503075,41.4589790897909,0.0267527675276753,0.0408979089790898,0.176814268142681,0.116851168511685,0.162054120541205,0.136223862238622,0.944034440344403,10850
"2043","38","ND","037","Grant County",2013,1120,0.5,0.491071428571429,40.5705357142857,24.9133928571429,0.383928571428571,0.0446428571428571,0.142857142857143,0.1875,0.0446428571428571,0.0178571428571429,0.261607142857143,260
"2044","38","ND","039","Griggs County",2013,1200,0.466666666666667,0.45,57.8258333333333,27.1675,0.241666666666667,0.0166666666666667,0.241666666666667,0.191666666666667,0.0583333333333333,0.025,0.540833333333333,340
"2045","38","ND","041","Hettinger County",2013,1300,0.484615384615385,0.484615384615385,68.9084615384615,31.3276923076923,0.276923076923077,0.0307692307692308,0.192307692307692,0.169230769230769,0.0769230769230769,0.0538461538461538,0.35,380
"2046","38","ND","043","Kidder County",2013,1160,0.508620689655172,0.517241379310345,44.7224137931034,28.0689655172414,0.370689655172414,0.0517241379310345,0.224137931034483,0.241379310344828,0.0689655172413793,0.0431034482758621,0.519827586206897,310
"2047","38","ND","045","LaMoure County",2013,1980,0.5,0.484848484848485,64.6070707070707,30.6732323232323,0.308080808080808,0.0202020202020202,0.257575757575758,0.181818181818182,0.0505050505050505,0.0353535353535354,0.651515151515151,610
