"STATE","COUNTYNAME","fips","Year","num.returns","married.pct","dependents.ratio","adjusted.gross.income.avg","wages.avg","farming.ratio","unemployed.ratio","dividends.ratio","business.ratio","realestate.ratio","mortgage.ratio","contributions.ratio","taxcredits.ratio"
"NM","Rio Arriba County","35039",2015,16680,0.299760191846523,0.650479616306954,40.5694244604317,29.1769184652278,0.0473621103117506,0.0359712230215827,0.065947242206235,0.13189448441247,0.121103117505995,0.109712230215827,0.479436450839329,0.268585131894484
"NM","Roosevelt County","35041",2015,7810,0.376440460947503,0.774647887323944,35.4033290653009,29.9736235595391,0.058898847631242,0.0166453265044814,0.088348271446863,0.12932138284251,0.0921895006402049,0.0781049935979513,0.564660691421255,0.306017925736236
"NM","Sandoval County","35043",2015,63130,0.392998574370347,0.662125772216062,56.1244099477269,40.1701726595913,0.00570251861238714,0.034848724853477,0.162996990337399,0.1381276730556,0.276730555995565,0.25566291778869,0.903231427213686,0.324885157611278
"NM","San Juan County","35045",2015,50540,0.367629600316581,0.802532647407994,51.7775227542541,40.1408587257618,0.017609814008706,0.0480807281361298,0.100712307083498,0.108231104075979,0.166798575385833,0.150573802928374,0.878432924416304,0.308666402849228
"NM","San Miguel County","35047",2015,11710,0.269854824935952,0.577284372331341,34.8200683176772,23.0334756618275,0.040136635354398,0.0341588385994876,0.071733561058924,0.140051238257899,0.118701964133219,0.107600341588386,0.359777967549103,0.246797608881298
"NM","Santa Fe County","35049",2015,75540,0.329494307651575,0.498411437648928,66.4270320360074,35.7318374371194,0.00675138999205719,0.0259465184008472,0.219221604447975,0.218956844056129,0.270585120465978,0.225178713264496,1.61908922425205,0.289912629070691
"NM","Sierra County","35051",2015,4810,0.361746361746362,0.451143451143451,32.4272349272349,18.7072765072765,0.0415800415800416,0.0374220374220374,0.158004158004158,0.158004158004158,0.0997920997920998,0.079002079002079,0.443243243243243,0.189189189189189
"NM","Socorro County","35053",2015,6830,0.322108345534407,0.704245973645681,36.1554904831625,25.8163982430454,0.0424597364568082,0.0263543191800878,0.0995607613469985,0.124450951683748,0.0922401171303075,0.0732064421669107,0.314787701317716,0.26207906295754
"NM","Taos County","35055",2015,15670,0.298021697511168,0.470963624760689,39.67102744097,23.3250797702616,0.0216975111678366,0.0555201021059349,0.155711550733886,0.222718570516911,0.155073388640715,0.125079770261646,0.561582641991066,0.232291001914486
"NM","Torrance County","35057",2015,5710,0.387040280210158,0.672504378283713,36.0050788091068,26.4264448336252,0.0560420315236427,0.0367775831873905,0.0875656742556918,0.155866900175131,0.117338003502627,0.101576182136602,0.446409807355517,0.252189141856392
"NM","Union County","35059",2015,1660,0.41566265060241,0.620481927710843,42.155421686747,28.5349397590361,0.174698795180723,0.0180722891566265,0.120481927710843,0.192771084337349,0.072289156626506,0.0602409638554217,0.370481927710843,0.259036144578313
"NM","Valencia County","35061",2015,30460,0.377216021011162,0.737360472751149,42.9295469468155,31.1753775443204,0.0233092580433355,0.0357846355876559,0.0988181221273802,0.122455679579777,0.175311884438608,0.160866710439921,0.536835193696651,0.291858174655286
"NY","New York","36000",2015,9614110,0.310146232984644,0.574466071222401,81.4190164248173,53.7563020393983,0.00301535971608396,0.0338055212598982,0.209034429603988,0.167851210356445,0.24903293180544,0.204555595889791,1.98928949221509,0.277071928654862
"NY","Albany County","36001",2015,153040,0.322530057501307,0.479351803450078,73.3609905906952,50.0290446941976,0.00228698379508625,0.0269864087820178,0.238238369053842,0.115852064819655,0.298026659696811,0.247320961840042,1.49027705175118,0.30083638264506
"NY","Allegany County","36003",2015,18910,0.426229508196721,0.589635113696457,46.586039132734,32.5136435748281,0.0338445267054469,0.0645161290322581,0.169751454257007,0.141723955579059,0.151771549444738,0.104706504494976,0.495716552088842,0.281332628239027
"NY","Bronx County","36005",2015,654280,0.149706547655438,0.759262089625237,36.2100583847894,30.2399156324509,0,0.0352754172525524,0.0507886531760103,0.19083572782295,0.081249617900593,0.0769548205661185,0.604109861221495,0.262823256098307
